'Date';'DAX';'S+ACY-P 500'
'2013+AC0-10+AC0-31';9033.919922;1761.640015
'2013+AC0-10+AC0-30';9010.269531;1756.540039
'2013+AC0-10+AC0-29';9022.040039;1763.310059
'2013+AC0-10+AC0-28';8978.650391;1771.949951
'2013+AC0-10+AC0-25';8985.740234;1762.109985
'2013+AC0-10+AC0-24';8980.629883;1759.77002
'2013+AC0-10+AC0-23';8919.860352;1752.069946
'2013+AC0-10+AC0-22';8947.459961;1746.380005
'2013+AC0-10+AC0-21';8867.219727;1754.670044
'2013+AC0-10+AC0-18';8865.099609;1744.660034
'2013+AC0-10+AC0-17';8811.980469;1744.5
'2013+AC0-10+AC0-16';8846;1733.150024
'2013+AC0-10+AC0-15';8804.44043;1721.540039
'2013+AC0-10+AC0-14';8723.80957;1698.060059
'2013+AC0-10+AC0-11';8724.830078;1710.140015
'2013+AC0-10+AC0-10';8685.769531;1703.199951
'2013+AC0-10+AC0-09';8516.69043;1692.560059
'2013+AC0-10+AC0-08';8555.889648;1656.400024
'2013+AC0-10+AC0-07';8591.580078;1655.449951
'2013+AC0-10+AC0-04';8622.969727;1676.119995
'2013+AC0-10+AC0-03';8597.910156;1690.5
'2013+AC0-10+AC0-02';8629.419922;1678.660034
'2013+AC0-10+AC0-01';8689.139648;1693.869995
'2013+AC0-09+AC0-30';8594.400391;1695
'2013+AC0-09+AC0-27';8661.509766;1681.550049
'2013+AC0-09+AC0-26';8664.099609;1691.75
'2013+AC0-09+AC0-25';8665.629883;1698.670044
'2013+AC0-09+AC0-24';8664.599609;1692.77002
'2013+AC0-09+AC0-23';8635.290039;1697.420044
'2013+AC0-09+AC0-20';8675.730469;1701.839966
'2013+AC0-09+AC0-19';8694.179688;1709.910034
'2013+AC0-09+AC0-18';8636.05957;1722.339966
'2013+AC0-09+AC0-17';8596.950195;1725.52002
'2013+AC0-09+AC0-16';8613;1704.76001
'2013+AC0-09+AC0-13';8509.419922;1697.599976
'2013+AC0-09+AC0-12';8494;1687.98999
'2013+AC0-09+AC0-11';8495.730469;1683.420044
'2013+AC0-09+AC0-10';8446.540039;1689.130005
'2013+AC0-09+AC0-09';8276.320312;1683.98999
'2013+AC0-09+AC0-06';8275.669922;1671.709961
'2013+AC0-09+AC0-05';8234.980469;1655.170044
'2013+AC0-09+AC0-04';8195.919922;1655.079956
'2013+AC0-09+AC0-03';8180.709961;1653.079956
'2013+AC0-09+AC0-02';8243.870117;1639.77002
'2013+AC0-08+AC0-30';8103.149902;1632.969971
'2013+AC0-08+AC0-29';8194.549805;1638.170044
'2013+AC0-08+AC0-28';8157.899902;1634.959961
'2013+AC0-08+AC0-27';8242.55957;1630.47998
'2013+AC0-08+AC0-26';8435.150391;1656.780029
'2013+AC0-08+AC0-23';8416.990234;1663.5
'2013+AC0-08+AC0-22';8397.889648;1656.959961
'2013+AC0-08+AC0-21';8285.410156;1642.800049
'2013+AC0-08+AC0-20';8300.030273;1652.349976
'2013+AC0-08+AC0-19';8366.290039;1646.060059
'2013+AC0-08+AC0-16';8391.94043;1655.829956
'2013+AC0-08+AC0-15';8376.290039;1661.319946
'2013+AC0-08+AC0-14';8438.120117;1685.390015
'2013+AC0-08+AC0-13';8415.759766;1694.160034
'2013+AC0-08+AC0-12';8359.25;1689.469971
'2013+AC0-08+AC0-09';8338.30957;1691.420044
'2013+AC0-08+AC0-08';8318.320312;1697.47998
'2013+AC0-08+AC0-07';8260.480469;1690.910034
'2013+AC0-08+AC0-06';8299.730469;1697.369995
'2013+AC0-08+AC0-05';8398.379883;1707.140015
'2013+AC0-08+AC0-02';8406.94043;1709.670044
'2013+AC0-08+AC0-01';8410.730469;1706.869995
'2013+AC0-07+AC0-31';8275.969727;1685.72998
'2013+AC0-07+AC0-30';8271.019531;1685.959961
'2013+AC0-07+AC0-29';8259.030273;1685.329956
'2013+AC0-07+AC0-26';8244.910156;1691.650024
'2013+AC0-07+AC0-25';8298.980469;1690.25
'2013+AC0-07+AC0-24';8379.110352;1685.939941
'2013+AC0-07+AC0-23';8314.230469;1692.390015
'2013+AC0-07+AC0-22';8331.05957;1695.530029
'2013+AC0-07+AC0-19';8331.570312;1692.089966
'2013+AC0-07+AC0-18';8337.089844;1689.369995
'2013+AC0-07+AC0-17';8254.719727;1680.910034
'2013+AC0-07+AC0-16';8201.049805;1676.26001
'2013+AC0-07+AC0-15';8234.80957;1682.5
'2013+AC0-07+AC0-12';8212.769531;1680.189941
'2013+AC0-07+AC0-11';8158.799805;1675.02002
'2013+AC0-07+AC0-10';8066.47998;1652.619995
'2013+AC0-07+AC0-09';8057.75;1652.319946
'2013+AC0-07+AC0-08';7968.540039;1640.459961
'2013+AC0-07+AC0-05';7806;1631.890015
'2013+AC0-07+AC0-03';7829.319824;1615.410034
'2013+AC0-07+AC0-02';7910.77002;1614.079956
'2013+AC0-07+AC0-01';7983.919922;1614.959961
'2013+AC0-06+AC0-28';7959.220215;1606.280029
'2013+AC0-06+AC0-27';7990.75;1613.199951
'2013+AC0-06+AC0-26';7940.990234;1603.26001
'2013+AC0-06+AC0-25';7811.299805;1588.030029
'2013+AC0-06+AC0-24';7692.450195;1573.089966
'2013+AC0-06+AC0-21';7789.240234;1592.430054
'2013+AC0-06+AC0-20';7928.47998;1588.189941
'2013+AC0-06+AC0-19';8197.080078;1628.930054
'2013+AC0-06+AC0-18';8229.509766;1651.810059
'2013+AC0-06+AC0-17';8215.730469;1639.040039
'2013+AC0-06+AC0-14';8127.959961;1626.72998
'2013+AC0-06+AC0-13';8095.390137;1636.359985
'2013+AC0-06+AC0-12';8143.27002;1612.52002
'2013+AC0-06+AC0-11';8222.459961;1626.130005
'2013+AC0-06+AC0-10';8307.69043;1642.810059
'2013+AC0-06+AC0-07';8254.679688;1643.380005
'2013+AC0-06+AC0-06';8098.810059;1622.560059
'2013+AC0-06+AC0-05';8196.179688;1608.900024
'2013+AC0-06+AC0-04';8295.959961;1631.380005
'2013+AC0-06+AC0-03';8285.799805;1640.420044
'2013+AC0-05+AC0-31';8348.839844;1630.73999
'2013+AC0-05+AC0-30';8400.200195;1654.410034
'2013+AC0-05+AC0-29';8336.580078;1648.359985
'2013+AC0-05+AC0-28';8480.870117;1660.060059
'2013+AC0-05+AC0-27';8383.299805;1649.599976
'2013+AC0-05+AC0-24';8305.320312;1650.51001
'2013+AC0-05+AC0-23';8351.980469;1655.349976
'2013+AC0-05+AC0-22';8530.889648;1669.160034
'2013+AC0-05+AC0-21';8472.200195;1666.290039
'2013+AC0-05+AC0-20';8455.830078;1667.469971
'2013+AC0-05+AC0-17';8398;1650.469971
'2013+AC0-05+AC0-16';8369.870117;1658.780029
'2013+AC0-05+AC0-15';8362.419922;1650.339966
'2013+AC0-05+AC0-14';8339.110352;1633.77002
'2013+AC0-05+AC0-13';8279.290039;1633.699951
'2013+AC0-05+AC0-10';8278.589844;1626.670044
'2013+AC0-05+AC0-09';8262.549805;1632.689941
'2013+AC0-05+AC0-08';8249.709961;1625.959961
'2013+AC0-05+AC0-07';8181.779785;1617.5
'2013+AC0-05+AC0-06';8112.080078;1614.420044
'2013+AC0-05+AC0-03';8122.290039;1597.589966
'2013+AC0-05+AC0-02';7961.709961;1582.699951
'2013+AC0-05+AC0-01';7913.709961;1597.569946
'2013+AC0-04+AC0-30';7913.709961;1593.609985
'2013+AC0-04+AC0-29';7873.5;1582.23999
'2013+AC0-04+AC0-26';7814.759766;1585.160034
'2013+AC0-04+AC0-25';7832.859863;1578.790039
'2013+AC0-04+AC0-24';7759.029785;1578.780029
'2013+AC0-04+AC0-23';7658.209961;1562.5
'2013+AC0-04+AC0-22';7478.109863;1555.25
'2013+AC0-04+AC0-19';7459.959961;1541.609985
'2013+AC0-04+AC0-18';7473.72998;1552.01001
'2013+AC0-04+AC0-17';7503.029785;1574.569946
'2013+AC0-04+AC0-16';7682.580078;1552.359985
'2013+AC0-04+AC0-15';7712.629883;1588.849976
'2013+AC0-04+AC0-12';7744.77002;1593.369995
'2013+AC0-04+AC0-11';7871.629883;1587.72998
'2013+AC0-04+AC0-10';7810.629883;1568.609985
'2013+AC0-04+AC0-09';7637.509766;1563.069946
'2013+AC0-04+AC0-08';7662.640137;1553.280029
'2013+AC0-04+AC0-05';7658.75;1559.97998
'2013+AC0-04+AC0-04';7817.390137;1553.689941
'2013+AC0-04+AC0-03';7874.75;1570.25
'2013+AC0-04+AC0-02';7943.870117;1562.170044
'2013+AC0-04+AC0-01';7795.310059;1569.189941
'2013+AC0-03+AC0-28';7795.310059;1562.849976
'2013+AC0-03+AC0-27';7789.089844;1563.77002
'2013+AC0-03+AC0-26';7879.669922;1551.689941
'2013+AC0-03+AC0-25';7870.899902;1556.890015
'2013+AC0-03+AC0-22';7911.350098;1545.800049
'2013+AC0-03+AC0-21';7932.509766;1558.709961
'2013+AC0-03+AC0-20';8001.970215;1548.339966
'2013+AC0-03+AC0-19';7947.790039;1552.099976
'2013+AC0-03+AC0-18';8010.700195;1560.699951
'2013+AC0-03+AC0-15';8042.850098;1563.22998
'2013+AC0-03+AC0-14';8058.370117;1554.52002
'2013+AC0-03+AC0-13';7970.910156;1552.47998
'2013+AC0-03+AC0-12';7966.120117;1556.219971
'2013+AC0-03+AC0-11';7984.290039;1551.180054
'2013+AC0-03+AC0-08';7986.470215;1544.26001
'2013+AC0-03+AC0-07';7939.77002;1541.459961
'2013+AC0-03+AC0-06';7919.330078;1539.790039
'2013+AC0-03+AC0-05';7870.310059;1525.199951
'2013+AC0-03+AC0-04';7691.680176;1518.199951
'2013+AC0-03+AC0-01';7708.160156;1514.680054
'2013+AC0-02+AC0-28';7741.700195;1515.98999
'2013+AC0-02+AC0-27';7675.830078;1496.939941
'2013+AC0-02+AC0-26';7597.109863;1487.849976
'2013+AC0-02+AC0-25';7773.189941;1515.599976
'2013+AC0-02+AC0-22';7661.910156;1502.420044
'2013+AC0-02+AC0-21';7583.569824;1511.949951
'2013+AC0-02+AC0-20';7728.899902;1530.939941
'2013+AC0-02+AC0-19';7752.450195;1519.790039
'2013+AC0-02+AC0-18';7628.72998;1521.380005
'2013+AC0-02+AC0-15';7593.509766;1520.329956
'2013+AC0-02+AC0-14';7631.189941;1519.430054
'2013+AC0-02+AC0-13';7711.890137;1517.01001
'2013+AC0-02+AC0-12';7660.189941;1517.930054
'2013+AC0-02+AC0-11';7633.740234;1509.390015
'2013+AC0-02+AC0-08';7652.140137;1512.119995
'2013+AC0-02+AC0-07';7590.850098;1511.290039
'2013+AC0-02+AC0-06';7581.180176;1495.709961
'2013+AC0-02+AC0-05';7664.660156;1513.170044
'2013+AC0-02+AC0-04';7638.22998;1498.109985
'2013+AC0-02+AC0-01';7833.390137;1501.959961
'2013+AC0-01+AC0-31';7776.049805;1507.839966
'2013+AC0-01+AC0-30';7811.310059;1500.180054
'2013+AC0-01+AC0-29';7848.569824;1502.959961
'2013+AC0-01+AC0-28';7833;1494.819946
'2013+AC0-01+AC0-25';7857.970215;1494.810059
'2013+AC0-01+AC0-24';7748.129883;1492.560059
'2013+AC0-01+AC0-23';7707.540039;1485.97998
'2013+AC0-01+AC0-22';7696.209961;1480.939941
'2013+AC0-01+AC0-21';7748.859863;1472.630005
'2013+AC0-01+AC0-18';7702.22998;1472.339966
'2013+AC0-01+AC0-17';7735.459961;1470.680054
'2013+AC0-01+AC0-16';7691.129883;1472.050049
'2013+AC0-01+AC0-15';7675.910156;1472.119995
'2013+AC0-01+AC0-14';7729.52002;1461.02002
'2013+AC0-01+AC0-11';7715.529785;1457.150024
'2013+AC0-01+AC0-10';7708.470215;1461.890015
'2013+AC0-01+AC0-09';7720.470215;1466.469971
'2013+AC0-01+AC0-08';7695.830078;1459.369995
'2013+AC0-01+AC0-07';7732.660156;1462.420044
'2013+AC0-01+AC0-04';7776.370117;1426.189941
'2013+AC0-01+AC0-03';7756.439941;1402.430054
'2013+AC0-01+AC0-02';7778.779785;1418.099976
'2012+AC0-12+AC0-31';7612.390137;1419.829956
'2012+AC0-12+AC0-28';7612.390137;1426.660034
'2012+AC0-12+AC0-27';7655.879883;1430.150024
'2012+AC0-12+AC0-26';7636.22998;1443.689941
'2012+AC0-12+AC0-24';7636.22998;1435.810059
'2012+AC0-12+AC0-21';7636.22998;1446.790039
'2012+AC0-12+AC0-20';7672.100098;1430.359985
'2012+AC0-12+AC0-19';7668.5;1413.579956
'2012+AC0-12+AC0-18';7653.580078;1419.449951
'2012+AC0-12+AC0-17';7604.939941;1428.47998
'2012+AC0-12+AC0-14';7596.470215;1427.839966
'2012+AC0-12+AC0-13';7581.97998;1418.550049
'2012+AC0-12+AC0-12';7614.790039;1418.069946
'2012+AC0-12+AC0-11';7589.75;1413.939941
'2012+AC0-12+AC0-10';7530.919922;1409.280029
'2012+AC0-12+AC0-07';7517.799805;1407.050049
'2012+AC0-12+AC0-06';7534.540039;1409.459961
'2012+AC0-12+AC0-05';7454.549805;1416.180054
'2012+AC0-12+AC0-04';7435.120117;1415.949951
'2012+AC0-12+AC0-03';7435.209961;1409.930054
'2012+AC0-11+AC0-30';7405.5;1398.939941
'2012+AC0-11+AC0-29';7400.959961;1406.290039
'2012+AC0-11+AC0-28';7343.410156;1409.150024
'2012+AC0-11+AC0-27';7332.330078;1391.030029
'2012+AC0-11+AC0-26';7292.029785;1387.810059
'2012+AC0-11+AC0-23';7309.129883;1386.890015
'2012+AC0-11+AC0-22';7244.990234;1359.880005
'2012+AC0-11+AC0-21';7184.709961;1353.329956
'2012+AC0-11+AC0-20';7172.990234;1355.48999
'2012+AC0-11+AC0-19';7123.839844;1374.530029
'2012+AC0-11+AC0-16';6950.529785;1380.030029
'2012+AC0-11+AC0-15';7043.419922;1379.849976
'2012+AC0-11+AC0-14';7101.919922;1377.51001
'2012+AC0-11+AC0-13';7169.120117;1394.530029
'2012+AC0-11+AC0-12';7168.759766;1428.390015
'2012+AC0-11+AC0-09';7163.5;1417.26001
'2012+AC0-11+AC0-08';7204.959961;1414.199951
'2012+AC0-11+AC0-07';7232.830078;1427.589966
'2012+AC0-11+AC0-06';7377.759766;1412.160034
'2012+AC0-11+AC0-05';7326.470215;1411.939941
'2012+AC0-11+AC0-02';7363.850098;1412.969971
'2012+AC0-11+AC0-01';7335.669922;1408.75
'2012+AC0-10+AC0-31';7260.629883;1413.109985
'2012+AC0-10+AC0-30';7284.399902;1433.819946
'2012+AC0-10+AC0-29';7203.160156;1433.189941
'2012+AC0-10+AC0-26';7231.850098;1457.339966
'2012+AC0-10+AC0-25';7200.22998;1460.910034
'2012+AC0-10+AC0-24';7192.850098;1454.920044
'2012+AC0-10+AC0-23';7173.689941;1440.130005
'2012+AC0-10+AC0-22';7328.049805;1428.589966
'2012+AC0-10+AC0-19';7380.640137;1432.839966
'2012+AC0-10+AC0-18';7437.22998;1432.560059
'2012+AC0-10+AC0-17';7394.549805;1441.47998
'2012+AC0-10+AC0-16';7376.27002;1455.880005
'2012+AC0-10+AC0-15';7261.25;1460.930054
'2012+AC0-10+AC0-12';7232.490234;1461.400024
'2012+AC0-10+AC0-11';7281.700195;1450.98999
'2012+AC0-10+AC0-10';7205.22998;1445.75
'2012+AC0-10+AC0-09';7234.529785;1444.48999
'2012+AC0-10+AC0-08';7291.209961;1440.670044
'2012+AC0-10+AC0-05';7397.870117;1447.150024
'2012+AC0-10+AC0-04';7305.209961;1433.319946
'2012+AC0-10+AC0-03';7322.080078;1441.589966
'2012+AC0-10+AC0-02';7305.859863;1456.890015
'2012+AC0-10+AC0-01';7326.72998;1460.150024
'2012+AC0-09+AC0-28';7216.149902;1460.26001
'2012+AC0-09+AC0-27';7290.02002;1461.050049
'2012+AC0-09+AC0-26';7276.509766;1459.319946
'2012+AC0-09+AC0-25';7425.109863;1461.189941
'2012+AC0-09+AC0-24';7413.160156;1465.77002
'2012+AC0-09+AC0-21';7451.620117;1459.98999
'2012+AC0-09+AC0-20';7389.490234;1436.560059
'2012+AC0-09+AC0-19';7390.759766;1433.560059
'2012+AC0-09+AC0-18';7347.689941;1429.079956
'2012+AC0-09+AC0-17';7403.689941;1437.920044
'2012+AC0-09+AC0-14';7412.129883;1432.119995
'2012+AC0-09+AC0-13';7310.319824;1403.439941
'2012+AC0-09+AC0-12';7343.529785;1404.939941
'2012+AC0-09+AC0-11';7310.109863;1406.579956
'2012+AC0-09+AC0-10';7213.700195;1399.47998
'2012+AC0-09+AC0-07';7214.5;1410.48999
'2012+AC0-09+AC0-06';7167.330078;1409.300049
'2012+AC0-09+AC0-05';6964.689941;1410.439941
'2012+AC0-09+AC0-04';6932.580078;1411.130005
'2012+AC0-09+AC0-03';7014.830078;1402.079956
'2012+AC0-08+AC0-31';6970.790039;1413.48999
'2012+AC0-08+AC0-30';6895.490234;1413.170044
'2012+AC0-08+AC0-29';7010.569824;1418.130005
'2012+AC0-08+AC0-28';7002.680176;1418.160034
'2012+AC0-08+AC0-27';7047.450195;1415.51001
'2012+AC0-08+AC0-24';6971.069824;1405.530029
'2012+AC0-08+AC0-23';6949.569824;1403.930054
'2012+AC0-08+AC0-22';7017.75;1404.109985
'2012+AC0-08+AC0-21';7089.319824;1405.869995
'2012+AC0-08+AC0-20';7033.680176;1402.800049
'2012+AC0-08+AC0-17';7040.879883;1402.219971
'2012+AC0-08+AC0-16';6996.290039;1401.349976
'2012+AC0-08+AC0-15';6946.799805;1394.22998
'2012+AC0-08+AC0-14';6974.390137;1390.98999
'2012+AC0-08+AC0-13';6909.680176;1365
'2012+AC0-08+AC0-10';6944.560059;1375.319946
'2012+AC0-08+AC0-09';6964.990234;1379.319946
'2012+AC0-08+AC0-08';6966.149902;1385.300049
'2012+AC0-08+AC0-07';6967.950195;1385.969971
'2012+AC0-08+AC0-06';6918.720215;1360.02002
'2012+AC0-08+AC0-03';6865.660156;1337.890015
'2012+AC0-08+AC0-02';6606.089844;1338.310059
'2012+AC0-08+AC0-01';6754.459961;1350.52002
'2012+AC0-07+AC0-31';6772.259766;1362.660034
'2012+AC0-07+AC0-30';6774.060059;1376.51001
'2012+AC0-07+AC0-27';6689.399902;1372.780029
'2012+AC0-07+AC0-26';6582.959961;1363.670044
'2012+AC0-07+AC0-25';6406.52002;1353.640015
'2012+AC0-07+AC0-24';6390.410156;1356.780029
'2012+AC0-07+AC0-23';6419.330078;1334.76001
'2012+AC0-07+AC0-20';6630.02002;1341.449951
'2012+AC0-07+AC0-19';6758.390137;1341.469971
'2012+AC0-07+AC0-18';6684.419922;1352.459961
'2012+AC0-07+AC0-17';6577.640137;1354.680054
'2012+AC0-07+AC0-16';6565.720215;1367.579956
'2012+AC0-07+AC0-13';6557.100098;1374.02002
'2012+AC0-07+AC0-12';6419.350098;1365.51001
'2012+AC0-07+AC0-11';6453.850098;1362.160034
'2012+AC0-07+AC0-10';6438.330078;1329.040039
'2012+AC0-07+AC0-09';6387.569824;1331.849976
'2012+AC0-07+AC0-06';6410.109863;1319.98999
'2012+AC0-07+AC0-05';6535.560059;1313.719971
'2012+AC0-07+AC0-03';6578.209961;1335.02002
'2012+AC0-07+AC0-02';6496.080078;1325.51001
'2012+AC0-06+AC0-29';6416.279785;1355.689941
'2012+AC0-06+AC0-28';6149.910156;1357.97998
'2012+AC0-06+AC0-27';6228.990234;1344.780029
'2012+AC0-06+AC0-26';6136.689941;1342.839966
'2012+AC0-06+AC0-25';6132.390137;1329.099976
'2012+AC0-06+AC0-22';6263.25;1314.880005
'2012+AC0-06+AC0-21';6343.129883;1324.180054
'2012+AC0-06+AC0-20';6392.129883;1308.930054
'2012+AC0-06+AC0-19';6363.359863;1325.660034
'2012+AC0-06+AC0-18';6248.200195;1314.98999
'2012+AC0-06+AC0-15';6229.410156;1315.130005
'2012+AC0-06+AC0-14';6138.609863;1285.5
'2012+AC0-06+AC0-13';6152.490234;1278.180054
'2012+AC0-06+AC0-12';6161.240234;1278.040039
'2012+AC0-06+AC0-11';6141.049805;1310.329956
'2012+AC0-06+AC0-08';6130.819824;1313.319946
'2012+AC0-06+AC0-07';6144.220215;1332.420044
'2012+AC0-06+AC0-06';6093.990234;1317.819946
'2012+AC0-06+AC0-05';5969.399902;1320.680054
'2012+AC0-06+AC0-04';5978.22998;1318.859985
'2012+AC0-06+AC0-01';6050.290039;1316.630005
'2012+AC0-05+AC0-31';6264.379883;1315.98999
'2012+AC0-05+AC0-30';6280.799805;1295.219971
'2012+AC0-05+AC0-29';6396.839844;1304.859985
'2012+AC0-05+AC0-28';6323.189941;1324.800049
'2012+AC0-05+AC0-25';6339.939941;1330.660034
'2012+AC0-05+AC0-24';6315.890137;1338.349976
'2012+AC0-05+AC0-23';6285.75;1353.390015
'2012+AC0-05+AC0-22';6435.600098;1357.98999
'2012+AC0-05+AC0-21';6331.040039;1354.579956
'2012+AC0-05+AC0-18';6271.220215;1363.719971
'2012+AC0-05+AC0-17';6308.959961;1369.579956
'2012+AC0-05+AC0-16';6384.259766;1369.099976
'2012+AC0-05+AC0-15';6401.060059;1391.569946
'2012+AC0-05+AC0-14';6451.970215;1402.310059
'2012+AC0-05+AC0-11';6579.930176;1405.819946
'2012+AC0-05+AC0-10';6518;1397.910034
'2012+AC0-05+AC0-09';6475.310059;1403.359985
'2012+AC0-05+AC0-08';6444.740234;1399.97998
'2012+AC0-05+AC0-07';6569.47998;1390.689941
'2012+AC0-05+AC0-04';6561.470215;1371.969971
'2012+AC0-05+AC0-03';6694.439941;1366.939941
'2012+AC0-05+AC0-02';6710.77002;1378.530029
'2012+AC0-04+AC0-30';6761.189941;1376.920044
'2012+AC0-04+AC0-27';6801.319824;1385.140015
'2012+AC0-04+AC0-26';6739.899902;1390.780029
'2012+AC0-04+AC0-25';6704.5;1369.569946
'2012+AC0-04+AC0-24';6590.410156;1370.26001
'2012+AC0-04+AC0-23';6523;1387.569946
'2012+AC0-04+AC0-20';6750.120117;1368.709961
'2012+AC0-04+AC0-19';6671.220215;1358.589966
'2012+AC0-04+AC0-18';6732.029785;1382.199951
'2012+AC0-04+AC0-17';6801;1398.079956
'2012+AC0-04+AC0-16';6625.189941;1398.959961
'2012+AC0-04+AC0-13';6583.899902;1413.380005
'2012+AC0-04+AC0-12';6743.240234;1419.040039
'2012+AC0-04+AC0-11';6674.72998;1408.469971
'2012+AC0-04+AC0-10';6606.430176;1403.280029
'2012+AC0-04+AC0-05';6775.259766;1405.540039
'2012+AC0-04+AC0-04';6784.060059;1412.52002
'2012+AC0-04+AC0-03';6982.279785;1416.51001
'2012+AC0-04+AC0-02';7056.649902;1397.109985
'2012+AC0-03+AC0-30';6946.830078;1392.780029
'2012+AC0-03+AC0-29';6875.149902;1402.890015
'2012+AC0-03+AC0-28';6998.799805;1405.52002
'2012+AC0-03+AC0-27';7078.899902;1409.75
'2012+AC0-03+AC0-26';7079.22998;1404.170044
'2012+AC0-03+AC0-23';6995.620117;1402.599976
'2012+AC0-03+AC0-22';6981.259766;1394.280029
'2012+AC0-03+AC0-21';7071.319824;1395.949951
'2012+AC0-03+AC0-20';7054.939941;1371.089966
'2012+AC0-03+AC0-19';7154.220215;1370.869995
'2012+AC0-03+AC0-16';7157.819824;1365.910034
'2012+AC0-03+AC0-15';7144.450195;1352.630005
'2012+AC0-03+AC0-14';7079.419922;1343.359985
'2012+AC0-03+AC0-13';6995.910156;1364.329956
'2012+AC0-03+AC0-12';6901.350098;1369.630005
'2012+AC0-03+AC0-09';6880.209961;1374.089966
'2012+AC0-03+AC0-08';6834.540039;1365.680054
'2012+AC0-03+AC0-07';6671.109863;1372.180054
'2012+AC0-03+AC0-06';6633.109863;1367.589966
'2012+AC0-03+AC0-05';6866.459961;1365.73999
'2012+AC0-03+AC0-02';6921.370117;1363.459961
'2012+AC0-03+AC0-01';6941.77002;1357.660034
'2012+AC0-02+AC0-29';6856.080078;1362.209961
'2012+AC0-02+AC0-28';6887.629883;1361.22998
'2012+AC0-02+AC0-27';6849.600098;1358.040039
'2012+AC0-02+AC0-24';6864.430176;1343.22998
'2012+AC0-02+AC0-23';6809.459961;1350.5
'2012+AC0-02+AC0-22';6843.870117;1351.77002
'2012+AC0-02+AC0-21';6908.180176;1342.640015
'2012+AC0-02+AC0-20';6948.299805;1351.949951
'2012+AC0-02+AC0-17';6848.029785;1349.959961
'2012+AC0-02+AC0-16';6751.959961;1347.050049
'2012+AC0-02+AC0-15';6757.939941;1344.329956
'2012+AC0-02+AC0-14';6728.189941;1344.900024
'2012+AC0-02+AC0-13';6738.470215;1325.540039
'2012+AC0-02+AC0-10';6692.959961;1324.089966
'2012+AC0-02+AC0-09';6788.799805;1312.410034
'2012+AC0-02+AC0-08';6748.759766;1313.01001
'2012+AC0-02+AC0-07';6754.200195;1316.329956
'2012+AC0-02+AC0-06';6764.830078;1318.430054
'2012+AC0-02+AC0-03';6766.669922;1326.060059
'2012+AC0-02+AC0-02';6655.629883;1314.650024
'2012+AC0-02+AC0-01';6616.640137;1316
'2012+AC0-01+AC0-31';6458.910156;1315.380005
'2012+AC0-01+AC0-30';6444.450195;1314.5
'2012+AC0-01+AC0-27';6511.97998;1308.040039
'2012+AC0-01+AC0-26';6539.850098;1293.670044
'2012+AC0-01+AC0-25';6421.850098;1289.089966
'2012+AC0-01+AC0-24';6419.220215;1295.5
'2012+AC0-01+AC0-23';6436.620117;1292.47998
'2012+AC0-01+AC0-20';6404.390137;1292.079956
'2012+AC0-01+AC0-19';6416.259766;1280.699951
'2012+AC0-01+AC0-18';6354.569824;1277.810059
'2012+AC0-01+AC0-17';6332.930176;1281.060059
'2012+AC0-01+AC0-16';6220.009766;1277.300049
'2012+AC0-01+AC0-13';6143.080078;1277.060059
'2012+AC0-01+AC0-12';6179.209961;1257.599976
'2012+AC0-01+AC0-11';6152.339844;1263.02002
'2012+AC0-01+AC0-10';6162.97998;1249.640015
'2012+AC0-01+AC0-09';6017.22998;1265.430054
'2012+AC0-01+AC0-06';6057.919922;1265.329956
'2012+AC0-01+AC0-05';6095.990234;1254
'2012+AC0-01+AC0-04';6111.549805;1243.719971
'2012+AC0-01+AC0-03';6166.569824;1241.300049
'2011+AC0-12+AC0-30';5898.350098;1205.349976
'2011+AC0-12+AC0-29';5848.779785;1219.660034
'2011+AC0-12+AC0-28';5771.27002;1215.75
'2011+AC0-12+AC0-27';5889.759766;1211.819946
'2011+AC0-12+AC0-23';5878.930176;1225.72998
'2011+AC0-12+AC0-22';5852.180176;1236.469971
'2011+AC0-12+AC0-21';5791.529785;1255.189941
'2011+AC0-12+AC0-20';5847.029785;1234.349976
'2011+AC0-12+AC0-19';5670.709961;1261.01001
'2011+AC0-12+AC0-16';5701.779785;1258.469971
'2011+AC0-12+AC0-15';5730.620117;1257.079956
'2011+AC0-12+AC0-14';5675.140137;1244.280029
'2011+AC0-12+AC0-13';5774.259766;1244.579956
'2011+AC0-12+AC0-12';5785.430176;1246.959961
'2011+AC0-12+AC0-09';5986.709961;1195.189941
'2011+AC0-12+AC0-08';5874.439941;1192.550049
'2011+AC0-12+AC0-07';5994.72998;1158.670044
'2011+AC0-12+AC0-06';6028.819824;1161.790039
'2011+AC0-12+AC0-05';6106.089844;1188.040039
'2011+AC0-12+AC0-02';6080.680176;1192.97998
'2011+AC0-12+AC0-01';6035.879883;1215.650024
'2011+AC0-11+AC0-30';6088.839844;1216.130005
'2011+AC0-11+AC0-29';5799.910156;1236.910034
'2011+AC0-11+AC0-28';5745.330078;1257.810059
