2089,9	1993	12	1
2110,5	1993	12	2
2120,6	1993	12	3
2118,8	1993	12	6
2115,5	1993	12	7
2148,1	1993	12	8
2175,8	1993	12	9
2161,1	1993	12	10
2172,8	1993	12	13
2150	1993	12	14
2110,7	1993	12	15
2137,5	1993	12	16
2151	1993	12	17
2178,2	1993	12	20
2182,9	1993	12	21
2197,5	1993	12	22
2222,8	1993	12	23
2254	1993	12	27
2242,8	1993	12	28
2214,7	1993	12	29
2266,7	1993	12	30
2268	1994	1	3
2253,6	1994	1	4
2233,4	1994	1	5
2220,2	1994	1	6
2211,6	1994	1	7
2233,8	1994	1	10
2228,8	1994	1	11
2209,2	1994	1	12
2164,7	1994	1	13
2141,8	1994	1	14
2137,4	1994	1	17
2113,8	1994	1	18
2134,4	1994	1	19
2116,2	1994	1	20
2075,6	1994	1	21
2080	1994	1	24
2126,8	1994	1	25
2119,2	1994	1	26
2125,1	1994	1	27
2133,5	1994	1	28
2177,5	1994	1	31
2179,7	1994	2	1
2184	1994	2	2
2151,7	1994	2	3
2138,3	1994	2	4
2079,4	1994	2	7
2107,2	1994	2	8
2085,3	1994	2	9
2119	1994	2	10
2090,6	1994	2	11
2116	1994	2	14
2115,6	1994	2	15
2136,6	1994	2	16
2128,7	1994	2	17
2152	1994	2	18
2119,5	1994	2	21
2107,6	1994	2	22
2127,7	1994	2	23
2090,3	1994	2	24
2075	1994	2	25
2091,6	1994	2	28
2067,1	1994	3	1
2020,3	1994	3	2
2038	1994	3	3
2060,1	1994	3	4
2109	1994	3	7
2124	1994	3	8
2115,1	1994	3	9
2141,1	1994	3	10
2103,5	1994	3	11
2145,2	1994	3	14
2165,6	1994	3	15
2172,7	1994	3	16
2175,1	1994	3	17
2155,6	1994	3	18
2131,3	1994	3	21
2141,3	1994	3	22
2161,1	1994	3	23
2161,7	1994	3	24
2130,1	1994	3	25
2161,4	1994	3	28
2168,4	1994	3	29
2147,5	1994	3	30
2133,1	1994	3	31
2158,3	1994	4	5
2191,2	1994	4	6
2201,4	1994	4	7
2203,4	1994	4	8
2225,3	1994	4	11
2210,6	1994	4	12
2209,2	1994	4	13
2198,7	1994	4	14
2200,4	1994	4	15
2228,8	1994	4	18
2172,4	1994	4	19
2182,6	1994	4	20
2197	1994	4	21
2213,9	1994	4	22
2202,2	1994	4	25
2243,2	1994	4	26
2253,6	1994	4	27
2251,2	1994	4	28
2246	1994	4	29
2268,7	1994	5	2
2252,3	1994	5	3
2249	1994	5	4
2235,8	1994	5	5
2237	1994	5	6
2218,9	1994	5	9
2235,2	1994	5	10
2243,6	1994	5	11
2258,8	1994	5	13
2271,1	1994	5	16
2259,7	1994	5	17
2267,4	1994	5	18
2247,8	1994	5	19
2249,7	1994	5	20
2198,7	1994	5	24
2158,8	1994	5	25
2130,3	1994	5	26
2141	1994	5	27
2118,2	1994	5	30
2127,7	1994	5	31
2129,7	1994	6	1
2148,4	1994	6	3
2163,1	1994	6	6
2135,1	1994	6	7
2145,2	1994	6	8
2129,3	1994	6	9
2133,1	1994	6	10
2105,8	1994	6	13
2074,7	1994	6	14
2074,7	1994	6	15
2054,9	1994	6	16
2050,7	1994	6	17
1968,8	1994	6	20
1983,3	1994	6	21
1994,4	1994	6	22
2022,1	1994	6	23
2005,3	1994	6	24
1988,6	1994	6	27
2018,3	1994	6	28
2046,3	1994	6	29
2025,3	1994	6	30
2036,5	1994	7	1
2054,4	1994	7	4
2032,7	1994	7	5
2035,7	1994	7	6
2043,9	1994	7	7
2050,9	1994	7	8
2065,7	1994	7	11
2048,1	1994	7	12
2054	1994	7	13
2055,6	1994	7	14
2093,6	1994	7	15
2098,2	1994	7	18
2128,8	1994	7	19
2138,7	1994	7	20
2113,3	1994	7	21
2150,3	1994	7	22
2136,2	1994	7	25
2152	1994	7	26
2140,4	1994	7	27
2122,8	1994	7	28
2146,6	1994	7	29
2153,8	1994	8	1
2186,4	1994	8	2
2198,9	1994	8	3
2183,4	1994	8	4
2184,8	1994	8	5
2184,7	1994	8	8
2164,2	1994	8	9
2160,4	1994	8	10
2155,3	1994	8	11
2124,7	1994	8	12
2138,8	1994	8	15
2143,1	1994	8	16
2162,3	1994	8	17
2153,6	1994	8	18
2149,6	1994	8	19
2123,8	1994	8	22
2107,9	1994	8	23
2126,4	1994	8	24
2152,2	1994	8	25
2161,5	1994	8	26
2193,2	1994	8	29
2210,9	1994	8	30
2212,9	1994	8	31
2200,8	1994	9	1
2204,7	1994	9	2
2174,5	1994	9	5
2165,9	1994	9	6
2163,8	1994	9	7
2172,4	1994	9	8
2185,2	1994	9	9
2154,6	1994	9	12
2136,1	1994	9	13
2124,1	1994	9	14
2114	1994	9	15
2118,7	1994	9	16
2096,8	1994	9	19
2079	1994	9	20
2079,5	1994	9	21
2073	1994	9	22
2089,1	1994	9	23
2068,7	1994	9	26
2058,7	1994	9	27
2068,1	1994	9	28
2043,6	1994	9	29
2011,8	1994	9	30
1995	1994	10	4
1968,7	1994	10	5
1961	1994	10	6
1960,6	1994	10	7
2024,8	1994	10	10
2071,1	1994	10	11
2077,6	1994	10	12
2082,6	1994	10	13
2105,7	1994	10	14
2090,9	1994	10	17
2084,8	1994	10	18
2051,2	1994	10	19
2070	1994	10	20
2022,2	1994	10	21
2025,4	1994	10	24
1974,6	1994	10	25
2020,5	1994	10	26
